Codigo,tipo,datareceb,descricao,valor,NumTitulo,Serie,Instituicao,ContaContabil,ContaContabilDebito,N,Tipo_C,Codigo_C
194006,D,2025-01-27 0:00:00,TARIFA REGISTRO COBRANCA,"27,60",0,,237,0,50,0,0,0
194007,D,2025-01-28 0:00:00,Lançamento Referente Pagamento Duplicata,"220,12",25010983050015,1,237,0,37,1,2,199
194008,D,2025-01-28 0:00:00,Lançamento Referente Pagamento Duplicata,"1155,86",612677,U,237,0,55,1,3,4814
194009,D,2025-01-28 0:00:00,Lançamento Referente Pagamento Duplicata,"11116,78",139151,1,237,0,22,1,2,92
194066,C,2025-01-31 0:00:00,Lançamento Referente Recebimento Duplicata,"1190,18",53699,100,237,2,0,5,1,2033
194067,C,2025-01-31 0:00:00,Lançamento Referente Recebimento Duplicata,"618,93",53873,100,237,2,0,3,1,361
194068,C,2025-01-31 0:00:00,Lançamento Referente Recebimento Duplicata,"744,68",53878,100,237,2,0,2,1,369
193860,C,2025-01-17 0:00:00,Lançamento Referente Recebimento Duplicata,"2317,44",53616,100,237,2,0,3,1,3198
193861,C,2025-01-17 0:00:00,Lançamento Referente Recebimento Duplicata,"2243,40",53703,100,237,2,0,3,1,5668
193862,C,2025-01-17 0:00:00,Lançamento Referente Recebimento Duplicata,"1190,18",53699,100,237,2,0,4,1,2033
193863,C,2025-01-17 0:00:00,Lançamento Referente Recebimento Duplicata,"861,85",53872,100,237,2,0,2,1,582
193864,C,2025-01-17 0:00:00,Lançamento Referente Recebimento Duplicata,"618,93",53873,100,237,2,0,2,1,361
193865,C,2025-01-17 0:00:00,Lançamento Referente Recebimento Duplicata,"1115,33",53879,100,237,2,0,2,1,5537
193866,C,2025-01-17 0:00:00,Lançamento Referente Recebimento Duplicata,"887,00",53949,100,237,2,0,2,1,4556
193867,C,2025-01-17 0:00:00,Lançamento Referente Recebimento Duplicata,"563,67",54006,100,237,2,0,1,1,5281
193868,C,2025-01-17 0:00:00,Lançamento Referente Recebimento Duplicata,"973,53",54007,100,237,2,0,1,1,2638
193869,C,2025-01-17 0:00:00,Lançamento Referente Recebimento Duplicata,"839,54",54008,100,237,2,0,1,1,178
193870,C,2025-01-16 0:00:00,RESG/VENCTO CDB,"100,00",0,,237,0,0,0,0,0
193871,C,2025-01-16 0:00:00,RENTAB.INVEST FACILCRED*,"0,03",0,,237,0,0,0,0,0
193872,C,2025-01-16 0:00:00,RENTAB.INVEST FACILCRED*,"0,04",0,,237,0,0,0,0,0
193873,D,2025-01-17 0:00:00,TARIFA REGISTRO COBRANCA,"12,65",0,,237,0,50,0,0,0
193874,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"216,30",29254,1,237,0,53,1,2,208
193875,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"164,00",57802,1,237,0,21,1,2,245
193876,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"1800,56",267414,S,237,0,43,1,2,1885
193877,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"197,23",1010876124,U,237,0,55,1,3,5394
193878,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"181,44",529219082024,S,237,0,0,6,2,5292
193879,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"192,12",569619082024,S,237,0,0,6,2,5696
193880,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"1069,32",115445,1,237,0,22,2,2,241
193881,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"312,00",177519,1,237,0,53,1,2,4830
193882,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"302,28",253432691,1,237,0,39,2,2,5757
193883,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"3798,89",27420012025,1,237,0,19,1,2,274
193884,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"1568,78",27420122024,1,237,0,19,2,2,274
193885,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"20490,91",34020012025,1,237,0,19,1,2,340
193886,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"369,83",760,E,237,0,29,1,2,4040
193887,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"1763,13",33,S,237,0,29,1,2,438
193888,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"520,83",45,S,237,0,29,1,2,441
193889,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"846,51",154,S,237,0,29,1,2,5543
193890,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"438,57",230,S,237,0,29,1,2,1902
193891,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"1803,17",307,S,237,0,29,1,2,1167
193892,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"719,56",599,S,237,0,29,1,2,716
193893,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"668,68",695,S,237,0,29,1,2,434
193894,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"3070,06",794,S,237,0,29,1,2,362
193895,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"2204,09",818,S,237,0,29,1,2,424
193896,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"3351,39",853,S,237,0,29,1,2,918
193897,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"1082,59",2440,S,237,0,29,1,2,4075
193898,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"247,60",16709,S,237,0,43,1,2,1885
193899,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"995,20",20252,S,237,0,29,1,2,5559
193900,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"1413,05",20257,S,237,0,29,1,2,2587
193901,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"1350,05",202568,S,237,0,29,1,2,5623
193902,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"2228,03",2025780,S,237,0,29,1,2,5611
193903,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"507,54",569420082024,S,237,0,39,6,2,5694
193904,D,2025-01-20 0:00:00,Lançamento Referente Pagamento Duplicata,"9873,63",139011,1,237,0,22,1,2,92
193905,D,2025-01-20 0:00:00,ALSUS URBANIZADORA - PARCELAS IPTU,"1491,97",0,,237,0,9,0,0,0
193906,D,2025-01-20 0:00:00,ALSUS URBANIZADORA - PARCELAS OBRA,"3860,28",0,,237,0,9,0,0,0
194026,C,2025-01-29 0:00:00,Lançamento Referente Recebimento Duplicata,"2494,33",53642,100,237,2,0,4,1,5735
193908,D,2025-01-17 0:00:00,APLICACAO INVESTIMENTOS,"10768,86",0,,237,0,0,0,0,0
194027,C,2025-01-29 0:00:00,Lançamento Referente Recebimento Duplicata,"1521,60",53810,100,237,2,0,3,1,502
194028,C,2025-01-29 0:00:00,Lançamento Referente Recebimento Duplicata,"750,85",53839,100,237,2,0,4,1,2435
194029,C,2025-01-29 0:00:00,Lançamento Referente Recebimento Duplicata,"954,10",53845,100,237,2,0,3,1,409
194030,C,2025-01-29 0:00:00,Lançamento Referente Recebimento Duplicata,"1249,29",53848,100,237,2,0,3,1,2339
194031,C,2025-01-29 0:00:00,Lançamento Referente Recebimento Duplicata,"1110,83",53849,100,237,2,0,2,1,5426
194032,C,2025-01-29 0:00:00,Lançamento Referente Recebimento Duplicata,"628,64",53850,100,237,2,0,2,1,5426
194033,C,2025-01-29 0:00:00,Lançamento Referente Recebimento Duplicata,"646,64",53856,100,237,2,0,3,1,3847
194034,C,2025-01-29 0:00:00,Lançamento Referente Recebimento Duplicata,"861,84",53872,100,237,2,0,3,1,582
194035,C,2025-01-29 0:00:00,Lançamento Referente Recebimento Duplicata,"999,07",53918,100,237,2,0,3,1,5676
194036,C,2025-01-29 0:00:00,Lançamento Referente Recebimento Duplicata,"783,84",53974,100,237,2,0,2,1,5537
194037,C,2025-01-29 0:00:00,Lançamento Referente Recebimento Duplicata,"1471,41",53975,100,237,2,0,2,1,4059
194038,C,2025-01-29 0:00:00,Lançamento Referente Recebimento Duplicata,"500,00",53977,100,237,2,0,2,1,3891
194039,C,2025-01-29 0:00:00,Lançamento Referente Recebimento Duplicata,"880,95",53983,100,237,2,0,2,1,1937
194040,C,2025-01-29 0:00:00,Lançamento Referente Recebimento Duplicata,"709,60",53986,100,237,2,0,2,1,2513
194041,C,2025-01-29 0:00:00,Lançamento Referente Recebimento Duplicata,"1159,32",53987,100,237,2,0,2,1,4501
194042,C,2025-01-29 0:00:00,Lançamento Referente Recebimento Duplicata,"1494,09",53990,100,237,2,0,2,1,2216
194043,C,2025-01-29 0:00:00,Lançamento Referente Recebimento Duplicata,"858,66",53868,100,237,2,0,1,1,5488
194044,D,2025-01-29 0:00:00,TARIFA REGISTRO COBRANCA,"28,75",0,,237,0,50,0,0,0
194045,D,2025-01-29 0:00:00,TARIFA AUTORIZ COBRANCA,"5,44",0,,237,0,50,0,0,0
194046,D,2025-01-30 0:00:00,Lançamento Referente Pagamento Duplicata,"1889,92",57212,1,237,0,22,1,2,245
194047,D,2025-01-30 0:00:00,Lançamento Referente Pagamento Duplicata,"78,00",57213,1,237,0,21,1,2,245
193909,C,2025-01-20 0:00:00,Lançamento Referente Recebimento Duplicata,"2256,42",53477,100,237,2,0,4,1,614
193910,C,2025-01-20 0:00:00,Lançamento Referente Recebimento Duplicata,"1312,44",53638,100,237,2,0,3,1,4620
193911,C,2025-01-20 0:00:00,Lançamento Referente Recebimento Duplicata,"1221,45",53791,100,237,2,0,2,1,3255
193912,C,2025-01-20 0:00:00,Lançamento Referente Recebimento Duplicata,"663,66",53787,100,237,2,0,3,1,1211
193913,C,2025-01-20 0:00:00,Lançamento Referente Recebimento Duplicata,"4865,92",53789,100,237,2,0,2,1,1207
193914,C,2025-01-20 0:00:00,Lançamento Referente Recebimento Duplicata,"9581,42",53853,100,237,2,0,1,1,397
193915,C,2025-01-20 0:00:00,Lançamento Referente Recebimento Duplicata,"959,56",53917,100,237,2,0,3,1,674
193916,C,2025-01-20 0:00:00,Lançamento Referente Recebimento Duplicata,"999,08",53918,100,237,2,0,2,1,5676
193917,D,2025-01-20 0:00:00,DOC/TED INTERNET,"144,10",0,,237,0,50,0,0,0
193918,D,2025-01-21 0:00:00,Lançamento Referente Pagamento Duplicata,"49,84",1444357,1,237,0,9,1,2,2736
193919,D,2025-01-21 0:00:00,Lançamento Referente Pagamento Duplicata,"2832,66",609757,U,237,0,55,1,3,4814
193920,D,2025-01-21 0:00:00,Lançamento Referente Pagamento Duplicata,"5744,99",139045,1,237,0,22,1,2,92
193921,C,2025-01-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1428,37",53479,100,237,2,0,10,1,478
193922,C,2025-01-21 0:00:00,Lançamento Referente Recebimento Duplicata,"686,76",53714,100,237,2,0,4,1,1336
193923,C,2025-01-21 0:00:00,Lançamento Referente Recebimento Duplicata,"758,55",53871,100,237,2,0,2,1,5415
193924,C,2025-01-21 0:00:00,Lançamento Referente Recebimento Duplicata,"9839,71",53881,100,237,2,0,1,1,397
193925,C,2025-01-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1022,12",53916,100,237,2,0,2,1,3206
193926,C,2025-01-21 0:00:00,Lançamento Referente Recebimento Duplicata,"1018,54",53920,100,237,2,0,2,1,2017
193927,C,2025-01-21 0:00:00,Lançamento Referente Recebimento Duplicata,"4059,94",54031,100,237,2,0,1,1,465
193928,C,2025-01-21 0:00:00,Lançamento Referente Recebimento Duplicata,"20581,64",54032,100,237,2,0,1,1,462
193929,C,2025-01-20 0:00:00,RESG AUTOMATICO INVESTIM,"47285,92",0,,237,0,0,0,0,0
193930,D,2025-01-20 0:00:00,TARIFA BANCARIA,"0,25",0,,237,0,50,0,0,0
193931,C,2025-01-21 0:00:00,RESGATE FUNDOS,"500000,00",0,,237,0,0,0,0,0
193932,D,2025-01-22 0:00:00,Lançamento Referente Pagamento Duplicata,"908,72",21584,1,237,0,22,2,2,4923
193933,D,2025-01-22 0:00:00,Lançamento Referente Pagamento Duplicata,"40000,00",574622122024,1,237,0,0,2,2,5746
193934,D,2025-01-22 0:00:00,Lançamento Referente Pagamento Duplicata,"472,54",1010880624,U,237,0,55,1,3,5394
193935,D,2025-01-21 0:00:00,RETIRADA DE LUCRO,"335000,00",0,,237,0,9,0,0,0
193936,D,2025-01-21 0:00:00,RETIRADA DE LUCRO,"165000,00",0,,237,0,9,0,0,0
193937,D,2025-01-21 0:00:00,DOC/TED INTERNET,"26,20",0,,237,0,50,0,0,0
193938,C,2025-01-17 0:00:00,Lançamento Referente Recebimento Duplicata,"809,60",54103,100,237,2,0,1,1,5763
193939,D,2025-01-21 0:00:00,APLICACAO INVESTIMENTOS,"30742,94",0,,237,0,0,0,0,0
193940,C,2025-01-22 0:00:00,Lançamento Referente Recebimento Duplicata,"1411,03",53484,100,237,2,0,4,1,4620
193941,C,2025-01-22 0:00:00,Lançamento Referente Recebimento Duplicata,"1082,62",53526,100,237,2,0,3,1,2773
193942,C,2025-01-22 0:00:00,Lançamento Referente Recebimento Duplicata,"6575,35",53640,100,237,2,0,3,1,699
193943,C,2025-01-22 0:00:00,Lançamento Referente Recebimento Duplicata,"663,53",53788,100,237,2,0,2,1,5668
193944,C,2025-01-22 0:00:00,Lançamento Referente Recebimento Duplicata,"676,69",53868,100,237,2,0,2,1,5488
193945,C,2025-01-22 0:00:00,Lançamento Referente Recebimento Duplicata,"640,05",53922,100,237,2,0,2,1,3990
193946,C,2025-01-22 0:00:00,Lançamento Referente Recebimento Duplicata,"1108,35",53927,100,237,2,0,2,1,672
193947,C,2025-01-22 0:00:00,Lançamento Referente Recebimento Duplicata,"776,02",53928,100,237,2,0,2,1,2133
193948,D,2025-01-22 0:00:00,CAMBIO FINANCEIRO - pgto de comissão representante,"3674,70",0,,237,0,29,0,0,0
193949,D,2025-01-22 0:00:00,IMPOSTO S/OPER CAMBIO,"13,96",0,,237,0,50,0,0,0
193950,D,2025-01-22 0:00:00,EDICAO CONTRATO CAMBIO,"45,00",0,,237,0,50,0,0,0
193951,D,2025-01-22 0:00:00,DESPESAS DE BANQUEIRO,"211,74",0,,237,0,50,0,0,0
193952,D,2025-01-23 0:00:00,Lançamento Referente Pagamento Duplicata,"6848,40",4169,55,237,0,22,1,2,5369
193953,D,2025-01-23 0:00:00,Lançamento Referente Pagamento Duplicata,"357,00",433623012025,A,237,0,26,1,2,4336
193954,D,2025-01-23 0:00:00,Lançamento Referente Pagamento Duplicata,"258,78",11546412,U,237,0,55,1,3,2190
193955,D,2025-01-23 0:00:00,Lançamento Referente Pagamento Duplicata,"99,27",1011106824,U,237,0,55,1,3,5394
193956,D,2025-01-23 0:00:00,Lançamento Referente Pagamento Duplicata,"16071,75",139091,1,237,0,22,1,2,92
193957,D,2025-01-22 0:00:00,DARE - SP,"48,58",0,,237,0,25,0,0,0
193958,C,2025-01-23 0:00:00,Lançamento Referente Recebimento Duplicata,"1950,81",53657,100,237,2,0,3,1,5736
193959,C,2025-01-23 0:00:00,Lançamento Referente Recebimento Duplicata,"1465,11",53742,100,237,2,0,4,1,804
193960,C,2025-01-23 0:00:00,Lançamento Referente Recebimento Duplicata,"745,82",53811,100,237,2,0,2,1,2838
193961,C,2025-01-23 0:00:00,Lançamento Referente Recebimento Duplicata,"2240,97",53932,100,237,2,0,3,1,607
193962,C,2025-01-23 0:00:00,Lançamento Referente Recebimento Duplicata,"939,19",53931,100,237,2,0,2,1,394
193963,C,2025-01-23 0:00:00,Lançamento Referente Recebimento Duplicata,"870,07",53933,100,237,2,0,3,1,314
193964,C,2025-01-23 0:00:00,Lançamento Referente Recebimento Duplicata,"1136,87",53934,100,237,2,0,2,1,3520
193965,C,2025-01-23 0:00:00,Lançamento Referente Recebimento Duplicata,"1212,61",53944,100,237,2,0,2,1,4204
193966,C,2025-01-22 0:00:00,RESG AUTOMATICO INVESTIM,"31592,60",0,,237,0,0,0,0,0
194055,C,2025-01-30 0:00:00,Lançamento Referente Recebimento Duplicata,"951,46",53750,100,237,2,0,4,1,3363
193968,D,2025-01-23 0:00:00,TARIFA REGISTRO COBRANCA,"8,05",0,,237,0,50,0,0,0
193969,D,2025-01-24 0:00:00,Lançamento Referente Pagamento Duplicata,"3023,16",18725,1,237,0,22,2,2,56
193970,D,2025-01-24 0:00:00,Lançamento Referente Pagamento Duplicata,"2743,27",74824012025,1,237,0,5,1,2,748
193971,D,2025-01-24 0:00:00,Lançamento Referente Pagamento Duplicata,"12661,25",74924012025,1,237,0,6,1,2,749
193972,D,2025-01-24 0:00:00,Lançamento Referente Pagamento Duplicata,"38388,96",87124012025,1,237,0,58,1,2,871
193973,D,2025-01-24 0:00:00,Lançamento Referente Pagamento Duplicata,"235,66",4332,55,237,0,22,1,2,5369
193974,D,2025-01-24 0:00:00,BRADESCO VIDA E PREVIDENCIA,"361,38",0,,237,0,39,0,0,0
193975,C,2025-01-24 0:00:00,Lançamento Referente Recebimento Duplicata,"2847,08",53712,100,237,2,0,5,1,5720
193976,C,2025-01-24 0:00:00,Lançamento Referente Recebimento Duplicata,"551,57",53819,100,237,2,0,3,1,5708
193977,C,2025-01-24 0:00:00,Lançamento Referente Recebimento Duplicata,"550,67",53832,100,237,2,0,2,1,1210
193978,C,2025-01-24 0:00:00,Lançamento Referente Recebimento Duplicata,"2833,54",53833,100,237,2,0,3,1,640
193979,C,2025-01-24 0:00:00,Lançamento Referente Recebimento Duplicata,"624,84",53835,100,237,2,0,2,1,5744
193980,C,2025-01-24 0:00:00,Lançamento Referente Recebimento Duplicata,"544,76",53941,100,237,2,0,2,1,3999
193981,C,2025-01-24 0:00:00,Lançamento Referente Recebimento Duplicata,"649,20",53942,100,237,2,0,2,1,3450
193982,C,2025-01-24 0:00:00,Lançamento Referente Recebimento Duplicata,"556,92",53943,100,237,2,0,2,1,4593
193983,C,2025-01-24 0:00:00,Lançamento Referente Recebimento Duplicata,"887,00",53949,100,237,2,0,3,1,4556
193984,C,2025-01-24 0:00:00,Lançamento Referente Recebimento Duplicata,"1717,00",53950,100,237,2,0,2,1,151
193985,C,2025-01-24 0:00:00,Lançamento Referente Recebimento Duplicata,"500,00",54006,100,237,2,0,2,1,5281
193986,C,2025-01-24 0:00:00,Lançamento Referente Recebimento Duplicata,"1024,39",53936,100,237,2,0,1,1,5713
193987,C,2025-01-23 0:00:00,RESG AUTOMATICO INVESTIM,"13081,80",0,,237,0,0,0,0,0
193988,D,2025-01-24 0:00:00,TARIFA AUTORIZ COBRANCA,"5,44",0,,237,0,50,0,0,0
193989,D,2025-01-27 0:00:00,Lançamento Referente Pagamento Duplicata,"2699,74",57159,1,237,0,22,1,2,245
193990,D,2025-01-27 0:00:00,Lançamento Referente Pagamento Duplicata,"4585,00",1657,S,237,0,44,1,2,5354
193991,D,2025-01-27 0:00:00,Lançamento Referente Pagamento Duplicata,"155,66",110225092024,S,237,0,0,5,2,1102
193992,D,2025-01-27 0:00:00,Lançamento Referente Pagamento Duplicata,"2359,45",1011112524,U,237,0,55,1,3,3512
193993,D,2025-01-27 0:00:00,Lançamento Referente Pagamento Duplicata,"4206,81",139111,1,237,0,22,1,2,92
193994,D,2025-01-27 0:00:00,Lançamento Referente Pagamento Duplicata,"358,23",1011115624,U,237,0,55,1,3,5394
193995,D,2025-01-27 0:00:00,Lançamento Referente Pagamento Duplicata,"794,46",9052,1,237,0,21,1,2,1282
193996,D,2025-01-27 0:00:00,Lançamento Referente Pagamento Duplicata,"3370,92",11027,1,237,0,22,1,2,144
193997,D,2025-01-27 0:00:00,Lançamento Referente Pagamento Duplicata,"1240,68",139120,1,237,0,22,1,2,92
193998,D,2025-01-27 0:00:00,Lançamento Referente Pagamento Duplicata,"3000,00",33627012025,S,237,0,42,1,2,336
193999,D,2025-01-27 0:00:00,Lançamento Referente Pagamento Duplicata,"1368,78",1431,U,237,0,55,1,3,5755
194000,D,2025-01-27 0:00:00,BRADESCO VIDA E PREVIDENCIA,"983,80",0,,237,0,39,0,0,0
194001,D,2025-01-27 0:00:00,BRADESCO AUTO RE - SEGURO,"198,12",0,,237,0,9,0,0,0
194002,D,2025-01-24 0:00:00,Lançamento Referente Pagamento Duplicata,"634,75",39524012025,1,237,33,33,1,2,395
194010,C,2025-01-27 0:00:00,Lançamento Referente Recebimento Duplicata,"6368,93",53289,100,237,2,0,1,1,5690
194011,C,2025-01-22 0:00:00,Lançamento Referente Recebimento Duplicata,"850,00",54129,100,237,2,0,1,1,5764
194012,D,2025-01-27 0:00:00,PGTO REF A TROCA DESCARGA BANHEIRO FEMININO,"70,00",0,,1,0,9,0,0,0
194048,D,2025-01-30 0:00:00,Lançamento Referente Pagamento Duplicata,"6848,40",4186,55,237,0,22,1,2,5369
194049,D,2025-01-30 0:00:00,Lançamento Referente Pagamento Duplicata,"175,00",806804,A,237,0,11,1,2,3369
194050,D,2025-01-30 0:00:00,Lançamento Referente Pagamento Duplicata,"1420,00",339,S,237,0,42,1,2,5629
194051,D,2025-01-30 0:00:00,Lançamento Referente Pagamento Duplicata,"325,00",685,S,237,0,42,1,2,2554
194052,D,2025-01-30 0:00:00,Lançamento Referente Pagamento Duplicata,"7270,55",139194,1,237,0,22,1,2,92
194053,D,2025-01-29 0:00:00,CAFE,"123,00",0,,1,0,0,0,0,0
194054,D,2025-01-29 0:00:00,APLICACAO INVESTIMENTOS,"19403,32",0,,237,0,0,0,0,0
194069,C,2025-01-31 0:00:00,Lançamento Referente Recebimento Duplicata,"887,00",53949,100,237,2,0,4,1,4556
194070,C,2025-01-31 0:00:00,Lançamento Referente Recebimento Duplicata,"500,00",54006,100,237,2,0,3,1,5281
194071,C,2025-01-31 0:00:00,Lançamento Referente Recebimento Duplicata,"753,22",54007,100,237,2,0,2,1,2638
194072,C,2025-01-30 0:00:00,RESG AUTOMATICO INVESTIM,"12910,78",0,,237,0,0,0,0,0
194160,D,2025-02-07 0:00:00,TARIFA REGISTRO COBRANCA,"9,20",0,,237,0,50,0,0,0
194074,D,2025-01-31 0:00:00,TARIFA REGISTRO COBRANCA,"18,40",0,,237,0,50,0,0,0
194075,D,2025-02-03 0:00:00,Lançamento Referente Pagamento Duplicata,"2429,24",1011356824,U,237,0,55,1,3,5394
194076,D,2025-02-03 0:00:00,Lançamento Referente Pagamento Duplicata,"1902,80",9086,1,237,0,21,1,2,1282
194077,D,2025-02-03 0:00:00,Lançamento Referente Pagamento Duplicata,"110,35",102600109,1,237,0,0,1,2,284
194078,D,2025-02-03 0:00:00,Lançamento Referente Pagamento Duplicata,"3141,47",1184,S,237,0,11,1,2,4502
194079,D,2025-02-03 0:00:00,Lançamento Referente Pagamento Duplicata,"9519,60",139219,1,237,0,22,1,2,92
194080,C,2025-02-03 0:00:00,Lançamento Referente Recebimento Duplicata,"1984,84",53703,100,237,2,0,4,1,5668
194081,C,2025-02-03 0:00:00,Lançamento Referente Recebimento Duplicata,"663,66",53787,100,237,2,0,4,1,1211
194082,C,2025-02-03 0:00:00,Lançamento Referente Recebimento Duplicata,"562,50",53841,100,237,2,0,2,1,5437
194083,C,2025-02-03 0:00:00,Lançamento Referente Recebimento Duplicata,"5647,25",53842,100,237,2,0,1,1,5074
194013,C,2025-01-28 0:00:00,Lançamento Referente Recebimento Duplicata,"488,23",53720,100,237,2,0,1,1,5730
194014,C,2025-01-28 0:00:00,Lançamento Referente Recebimento Duplicata,"878,85",53818,100,237,2,0,3,1,4955
194015,C,2025-01-28 0:00:00,Lançamento Referente Recebimento Duplicata,"5479,87",53820,100,237,2,0,2,1,699
194016,C,2025-01-28 0:00:00,Lançamento Referente Recebimento Duplicata,"802,94",53840,100,237,2,0,3,1,3363
194017,C,2025-01-28 0:00:00,Lançamento Referente Recebimento Duplicata,"4792,10",53844,100,237,2,0,2,1,3198
194018,C,2025-01-28 0:00:00,Lançamento Referente Recebimento Duplicata,"840,60",53857,100,237,2,0,3,1,4307
